created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Aug 15 13:45:01 +0000 2023;1691445893386629120;"@gendut_shohae menu baru menantea rasa matcha coba cek ig nya🙏🏻";0;1;0;0;in;1417795245102682119;1691405718119968769;yyourbboo;https://twitter.com/yyourbboo/status/1691445893386629120
Tue Aug 15 13:39:26 +0000 2023;1691444489855148032;"@BendaL4ngit menantea beli dimana anj";0;1;0;0;in;1349016958428196869;1691420857963544576;fjarptray;https://twitter.com/fjarptray/status/1691444489855148032
Tue Aug 15 13:28:42 +0000 2023;1691441787423133696;"@fjarptray aku iyain kalo besok ada menantea";0;1;0;0;in;1467825919972708362;1691420857963544576;BendaL4ngit;https://twitter.com/BendaL4ngit/status/1691441787423133696
Tue Aug 15 12:26:45 +0000 2023;1691426197279064065;"kenapa siiieee menantea hj ten tutup permanen :( klo gojek segelas doang kan gimana yaa";0;1;0;0;in;765901345;1691426197279064065;amelajayaa;https://twitter.com/amelajayaa/status/1691426197279064065
Tue Aug 15 10:29:03 +0000 2023;1691396578865745920;"Rumahku deket sama puri. Tapi setiap nyari menantea puri selalu ngga ketemu. Padahal udah pakai google maps 😔";0;0;0;0;in;82309142;1691396578865745920;stoopefie;https://twitter.com/stoopefie/status/1691396578865745920
Tue Aug 15 04:33:18 +0000 2023;1691307049353895936;"Menantea bakal ada varian matcha baru 😭😭😭 gaskeunnn";0;0;0;0;in;1478532821438251009;1691307049353895936;silumanmangga;https://twitter.com/silumanmangga/status/1691307049353895936
Tue Aug 15 00:18:08 +0000 2023;1691242835151065090;"@FFOODFESS eh ini yg jdi topping di menantea ga sieee yg kek pop corn";0;0;0;0;in;1406300280325509125;1690994468395356160;mikeyrinkamu;https://twitter.com/mikeyrinkamu/status/1691242835151065090
Mon Aug 14 23:09:48 +0000 2023;1691225638185971729;"kalo ngomongin cerutu, my lockdown masih yang juara menurut selera mulut saya. gurih dan anti pahit. apalagi temennya menantea (lupa menantea yg mana). sekarang belum ada waktu nyerutu lagi.";0;0;0;0;in;1557935578792206336;1691225638185971729;itsug_d;https://twitter.com/itsug_d/status/1691225638185971729
Mon Aug 14 13:23:17 +0000 2023;1691078036043804672;"@jooheraa tak kiro menantea";0;1;0;0;in;1164859374944174080;1691059500483252224;cimoybukancimol;https://twitter.com/cimoybukancimol/status/1691078036043804672
Sun Aug 13 09:30:53 +0000 2023;1690657163834949633;"Menantea = Menunggu https://t.co/arvyML488t";0;0;0;1;in;1687814938361044992;1690657163834949633;brown360360;https://twitter.com/brown360360/status/1690657163834949633
Mon Aug 14 11:00:52 +0000 2023;1691042197674795009;"@FFOODFESS Tau ini krn beli menantea, gainget yg varian apa, pokoknya diatasnya ada cream cheese sm ini nya, lucu sih rasanyaa";0;0;0;3;in;1159131455345160192;1690994468395356160;alpukattt___;https://twitter.com/alpukattt___/status/1691042197674795009
Sun Aug 13 05:13:29 +0000 2023;1690592385846435841;"Tetap hemat jajan di Menantea dengan CASHBACK 25% nih!    Yuk, beli minuman favorit sobatblu sekarang! Jangan lupa bayarnya tetep pake QRIS blu ya dan nikmati hematnya!    Promo hingga 31 Desember 2023.  S&amp K: https://t.co/ISUtx4CpYT https://t.co/dQl5VS4I0X";0;1;0;2;in;1295566743893504003;1690592385846435841;blubybcadigital;https://twitter.com/blubybcadigital/status/1690592385846435841
Sat Aug 12 15:19:37 +0000 2023;1690382538223833088;"@chairssu_ hiks menantea gem baru argoh :''''";0;0;0;0;in;721612565135003648;1689406880391823361;Kuriitama;https://twitter.com/Kuriitama/status/1690382538223833088
Fri Aug 11 12:35:04 +0000 2023;1689978739801870337;"@tokomenantea menantea buka di jogja-godean kek, aku #1 fans oolong milk tea kamoeh bgt. 😭🙏";0;0;0;0;in;1272173798121287686;1689978739801870337;taimsnyuromens;https://twitter.com/taimsnyuromens/status/1689978739801870337
Fri Aug 11 07:46:50 +0000 2023;1689906205056192512;"Kacau bgt sekarang menantea porsi nya makin dikit mana packaging pake plastik doang biasanya paper box, mana harga gak berubah. Ini gua pindahin ke thin wall😌👎🏾 https://t.co/Z8BepZjfqq";0;0;0;0;in;108239116;1689906205056192512;AmeliaVegaa;https://twitter.com/AmeliaVegaa/status/1689906205056192512
Thu Aug 10 06:16:32 +0000 2023;1689521089981063168;"Lowongan Kerja Menantea Group  Lihat info Selengkapnya: https://t.co/UNklEB4Fnl • "GABUNG DI CHANNEL TELEGRAM 👉 https://t.co/62AWLcGgGz (GRATIS)"";0;0;0;0;in;2753228456;1689521089981063168;openkerja;https://twitter.com/openkerja/status/1689521089981063168
Wed Aug 09 09:11:23 +0000 2023;1689202704751656962;"@chartdata @BTS_twt sumpah diriku sangat menantea ini!!! 😩";0;0;0;0;in;1290696917823807488;1689080571157258240;staebewrry;https://twitter.com/staebewrry/status/1689202704751656962
Wed Aug 09 07:34:49 +0000 2023;1689178404434976768;"Lowongan Kerja Menantea Group Untuk SMA/SMK Penempatan Bekasi  https://t.co/pDqxaHJXoY";0;0;0;0;in;756643280;1689178404434976768;apasilaras;https://twitter.com/apasilaras/status/1689178404434976768
Wed Aug 09 07:34:26 +0000 2023;1689178306745417728;"Lowongan Kerja Menantea Group Untuk S1 Penempatan Jakarta  https://t.co/wb5e31J0rr";0;0;0;0;in;756643280;1689178306745417728;apasilaras;https://twitter.com/apasilaras/status/1689178306745417728
Wed Aug 09 05:43:59 +0000 2023;1689150513131204608;"@FOOD_FESS Klo dirumah , jauhh bgt mau nongki2 ke merchant  Tapi klo di kosan, behh, deket bgt Pizza hut, kfc, kopi kenangan, chattime, kopi lain hati, janjiw, solaria, hokben, A&amp w, starbck, mcd, mixue, menantea,  dll..masih banyak lagi";0;0;0;0;in;1154778691148242944;1688856473131225088;sizukaarigato;https://twitter.com/sizukaarigato/status/1689150513131204608
Wed Aug 09 02:41:44 +0000 2023;1689104646747615232;"@FOOD_FESS keluar gang ada rocket chicken, sebrang gang ada warkom, sebelah warkom ada mikuza, naik motor lima menit ada mcd, keluar gang belakang ada menantea.";0;1;0;0;in;1529683505906475008;1688856473131225088;amyorjoy;https://twitter.com/amyorjoy/status/1689104646747615232
Tue Aug 08 16:40:04 +0000 2023;1688953234113925120;"Jaga Loyalitas Pelanggan, Gerai Minuman Menantea Luncurkan Communitea Hub  https://t.co/YLoo8qQ9RZ";0;0;0;0;in;68930552;1688953234113925120;mediaindonesia;https://twitter.com/mediaindonesia/status/1688953234113925120
Tue Aug 08 16:08:48 +0000 2023;1688945363275939840;"@convomfs saat iniii lagi pengen beli menantea nya @JeromePolin soalnya di dom aku jauhh mau beli sayang ongkir,ongkir nya lebih mahalll 😭";0;0;0;0;in;868753583138721792;1688880036974362624;taataa97;https://twitter.com/taataa97/status/1688945363275939840
Tue Aug 08 15:13:06 +0000 2023;1688931346427834368;"Gua bingung sama Jerome, giveaway mulu tapi kaga sadar apa kalau toko menantea udah ada yang pada tutup termasuk salah satu toko yang tiap hari gua lewatin PP kerja";0;0;0;0;in;443422817;1688931346427834368;anandaanisar;https://twitter.com/anandaanisar/status/1688931346427834368
Tue Aug 08 14:43:47 +0000 2023;1688923968013754368;"@FOOD_FESS Elit: kfc, gacoan, kober, prambanan Santai: ack, jfc, mixue, janjiw, xiboba, menantea, es teh";0;0;0;0;in;1080383914638663681;1688856473131225088;tetiikus;https://twitter.com/tetiikus/status/1688923968013754368
Tue Aug 08 13:15:29 +0000 2023;1688901747169984512;"@FOOD_FESS yg deket mixue, menantea, kopken, lawson  jauhan dikit ada subway, chatime, marugame, street boba, bittersweet, kfc, kimukatsu, richeese, mcd, mangkokku, trs yg baru ada fm dan golden lamian😎😎 depok kren cui";0;1;0;0;in;1465003315360526337;1688856473131225088;khoiranul;https://twitter.com/khoiranul/status/1688901747169984512
Tue Aug 08 11:55:55 +0000 2023;1688881724401602560;"@FOOD_FESS Mcd, Bk, Popeyes, menantea, mixue, dll deket semua tinggal jalan";0;0;0;0;in;954675093891776512;1688856473131225088;VKavkav;https://twitter.com/VKavkav/status/1688881724401602560
Tue Aug 08 10:59:22 +0000 2023;1688867490540269568;"@FOOD_FESS Adanya di depan komplek, ada Mcd, PHD, chatime, roti o, hokben, dominos, janji jiwa, pak muh, hey cafe, mujigae, flash coffee, iki bento, kfc, menantea, chigo, kopken, indomaret, superindo hmm apalagi ya";0;0;0;0;in;761568620;1688856473131225088;fantassica;https://twitter.com/fantassica/status/1688867490540269568
Tue Aug 08 11:35:49 +0000 2023;1688876665127186432;"@FOOD_FESS Deket banget jalan: esteh indo, menantea, kopi soe, pizza krust Deket naik motor 5 menit: mixue, mcd, kfc, krispy kreme, subway, yoshinoya, chigo, kopken, janjiw dll banyak";0;0;0;0;in;1157101101067325440;1688856473131225088;existlovdly;https://twitter.com/existlovdly/status/1688876665127186432
Tue Aug 08 11:36:03 +0000 2023;1688876722199097345;"@FOOD_FESS sbux, kfc, mcd, family mart, lawson, subway, kopken, janjiw, chatime, marugame, bakmi gm, phd, dominos, hokben, menantea, mixue, burger bangor, haus, indo alfa (berjejeran gakeitung) indomaret point, chib chib,  street boba, traffic bun, fore, es teh, holland, banyak lg";0;0;0;0;in;1146006116641329155;1688856473131225088;jjewcn;https://twitter.com/jjewcn/status/1688876722199097345
Tue Aug 08 10:49:48 +0000 2023;1688865083953463296;"@FOOD_FESS marugame, chatime cubop, burger king, pizza hut, yoshi, richeese, sbucks, moko, kopken, janjiw, es teh ina, lawson, xiboba, menantea, tea break, pointcoff, roti o, dan masih banyak lagi 😭";0;0;0;0;in;1266754026655236096;1688856473131225088;rworldlab;https://twitter.com/rworldlab/status/1688865083953463296
Tue Aug 08 10:39:35 +0000 2023;1688862514321526784;"@FOOD_FESS Seberang rumah gua mall. Ada kopken, KFC, chib-chib, mixue, cooler kw nya mixue, xiboba, es teh Indonesia, janjiw beserta toast nya itu, menantea mantap sudah";0;0;0;0;in;1279444778833211394;1688856473131225088;nyibets;https://twitter.com/nyibets/status/1688862514321526784
Tue Aug 08 08:15:24 +0000 2023;1688826228424478720;"Lowongan Kerja Menantea Group Lokasi Tanjung Duren, Grogol Jakarta Barat https://t.co/BDLkOaGDoc https://t.co/xoyOs1cr75";0;0;0;0;in;1383673326183141383;1688826228424478720;portalkalbar1;https://twitter.com/portalkalbar1/status/1688826228424478720
Tue Aug 08 07:47:07 +0000 2023;1688819110669639682;"udh lama ga beli menantea kaget pas dateng kok full bgt gini skrg isinya?!?!?😭🤍 https://t.co/XwEN9CHJxI";0;0;0;0;in;1639120113625608192;1688819110669639682;sftxxkth;https://twitter.com/sftxxkth/status/1688819110669639682
Tue Aug 08 03:50:14 +0000 2023;1688759498633297920;"@betaburannnnnn jerome pulang jir menantea lu bangkrut di jakal 🫵🏼";0;1;0;0;in;1033513051146735616;1688467476341010432;adiqkichill;https://twitter.com/adiqkichill/status/1688759498633297920
Mon Aug 07 02:01:36 +0000 2023;1688369769647665152;"@zivamagnolyeah Wihhh single #menanti apa ga collab sama Menantea ini? 😄";0;0;0;0;in;1686945599479046145;1688198620099874816;SuryantoSury94;https://twitter.com/SuryantoSury94/status/1688369769647665152
Sun Aug 06 23:33:23 +0000 2023;1688332470377435137;"@DraftAnakUnpad di sebrang menantea gt2 namanya nasi kuning urban, enak 👍";0;0;0;0;in;1501583882755645441;1688332112380977152;makeulij;https://twitter.com/makeulij/status/1688332470377435137
Sat Aug 05 17:57:07 +0000 2023;1687885459991805952;"gabisa download astra pay padahal bisa bayar menantea goceng doang";0;0;0;1;in;1210875312860360705;1687885459991805952;tftdso;https://twitter.com/tftdso/status/1687885459991805952
Sat Aug 05 14:51:32 +0000 2023;1687838757146497024;"@iilyksj Menantea emang mahal2 kak mending jajan di mcd atau kfc sekalian";0;1;0;0;in;1611202864705310722;1687834093390888960;sunsetjinnie;https://twitter.com/sunsetjinnie/status/1687838757146497024
Sat Aug 05 14:33:00 +0000 2023;1687834093390888960;"menantea mahal bgt anjing, cuma kentang goreng 30k😭";0;1;0;0;in;1533280278072131584;1687834093390888960;jinniesfull;https://twitter.com/jinniesfull/status/1687834093390888960
Sat Aug 05 07:09:30 +0000 2023;1687722482214768640;"Saat ini, dia menjabat sebagai CEO Mantappu Corp dan bersama kakaknya, Jehian Panangian Sijabat, mempunyai bisnis kedai minuman teh bernama Menantea. https://t.co/6bVoXZPmWq";0;1;0;0;in;2338449872;1687696432499994624;fourthxyz;https://twitter.com/fourthxyz/status/1687722482214768640
Fri Aug 04 23:46:42 +0000 2023;1687611046687846402;"🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 kebanyakan minum menantea 🤣🤣🤣🤣🤣🤣🤣";0;0;0;0;in;233927574;1687611046687846402;kichi2hotahe;https://twitter.com/kichi2hotahe/status/1687611046687846402
Fri Aug 04 15:03:35 +0000 2023;1687479398075887616;"@ray_kairi Oya? Mirip menantea kemaren ya, ribut mitranya 🥲";0;1;0;1;in;1343548683267108865;1687450800065511425;heyoChaCha;https://twitter.com/heyoChaCha/status/1687479398075887616
Fri Aug 04 11:21:03 +0000 2023;1687423398899761152;"Lowongan Kerja Menantea Group Untuk SMA/SMK Penempatan Bekasi https://t.co/zUTiIacoxt";0;0;0;0;in;756643280;1687423398899761152;apasilaras;https://twitter.com/apasilaras/status/1687423398899761152
Fri Aug 04 11:01:31 +0000 2023;1687418483372687360;"HMMM BTW LG BM MENANTEA KNP YA";0;1;0;0;in;1424456488534220801;1687418483372687360;bocchidepok;https://twitter.com/bocchidepok/status/1687418483372687360
Fri Aug 04 09:51:46 +0000 2023;1687400928067166208;"Lowongan Kerja Menantea Group Untuk SMA/SMK Penempatan Bekasi  https://t.co/pDqxaHJXoY";0;0;0;0;in;756643280;1687400928067166208;apasilaras;https://twitter.com/apasilaras/status/1687400928067166208
Fri Aug 04 08:14:15 +0000 2023;1687376386988834817;"Lah kemaren ke matos ga nyari menantea ga jelassss. Eh tapi emang ga keliatan sih. Bukan di food court kahh";0;0;0;0;in;1553166901169250304;1687376386988834817;ddalgii_uyu;https://twitter.com/ddalgii_uyu/status/1687376386988834817
Fri Aug 04 07:08:26 +0000 2023;1687359826081574912;"@worksfess tolong berkabarr para hr, saya deg degan menantea penuh harap";0;0;0;0;in;1572898454;1687282409329598465;tumbasnopoo;https://twitter.com/tumbasnopoo/status/1687359826081574912
Thu Aug 03 17:23:39 +0000 2023;1687152261229883392;"@currymalewife AK MENANTEA";0;1;0;0;in;1462100600619814915;1687128448496738304;iwashinosekai;https://twitter.com/iwashinosekai/status/1687152261229883392
Thu Aug 03 15:31:03 +0000 2023;1687123922440048640;"kayak minum menantea 😛 @bravocado14";0;1;0;0;in;260699830;1687123922440048640;derpbluemoon;https://twitter.com/derpbluemoon/status/1687123922440048640
Thu Aug 03 14:12:08 +0000 2023;1687104062951653376;"Menantea sekarang ada minuman es tebu jg ternyata";0;0;0;1;in;1243527271341678595;1687104062951653376;shockedbin;https://twitter.com/shockedbin/status/1687104062951653376
Thu Aug 03 14:03:02 +0000 2023;1687101773306269696;"Me to me :  Please udahan vibes libur hari rayanya yuk biar otak engga kendor, bsk udah ada task menantea membunuh mu☺";0;0;0;0;in;955007936874520576;1687101773306269696;setengah_1per2;https://twitter.com/setengah_1per2/status/1687101773306269696
Thu Aug 03 12:16:26 +0000 2023;1687074948597366784;"Gila milk tea rose nya menantea enak jingan";0;0;0;1;in;1190409197524930560;1687074948597366784;ridhoawal666;https://twitter.com/ridhoawal666/status/1687074948597366784
Thu Aug 03 09:04:44 +0000 2023;1687026704651542528;"Me buying Menantea: biar bisa diskon maka aku harus beli 3 serving  *buka grup chat WhatsApp*  "Gaes ada yang mau boba nggak gaes kalo enggak aku mau beli buat diriku sendiri untuk 3 hari ke depan oke thanks"";0;0;0;0;in;85704877;1687026100814401536;nikenangga;https://twitter.com/nikenangga/status/1687026704651542528
Thu Aug 03 00:34:58 +0000 2023;1686898418965413890;"Lowongan Menantea  Untuk Informasi lebih lengkap dan pendaftaran silahkan cek di website https://t.co/Px2fbTlNqe  Info lebih update silahkan gabung ke channel telegram https://t.co/aw4TvoyinP  Link Pendaftaran : https://t.co/FmrQDR9CsL  #lokertangerang #lokerjakarta https://t.co/Kujeo4QQC9";0;0;0;0;in;1421359167877521410;1686898418965413890;TangerangLoker;https://twitter.com/TangerangLoker/status/1686898418965413890
Wed Aug 02 09:32:18 +0000 2023;1686671256140304384;"@vouxmous eh apa itu menantea ya";0;1;0;0;in;1274943857591898114;1686666094805975040;salmonoriental;https://twitter.com/salmonoriental/status/1686671256140304384
Wed Aug 02 04:54:47 +0000 2023;1686601415853277184;"Menantea balik modal 5-10 bulan?? Real kah. Liat menantea di banyumanik sepi gitu keliatannya. Makanannya juga kemahalan";0;1;0;1;in;1154389615245025282;1686601415853277184;jinniusgurl;https://twitter.com/jinniusgurl/status/1686601415853277184
Wed Aug 02 04:14:28 +0000 2023;1686591268221276160;"Buat kalian yang mau dapetin SKINCARE + MAKEUP GRATIS, FREE BEAUTY CLASS, dan FREE CREATIVE CLASS, yuk ikutin eventnya Menantea di kota Jakarta! https://t.co/3j8j5P0TaR💚 https://t.co/c1Ci9zIz6K";0;0;0;0;in;16157047;1686591268221276160;femaledaily;https://twitter.com/femaledaily/status/1686591268221276160
Tue Aug 01 21:37:40 +0000 2023;1686491410571329538;"@jeffreybish dnnya padahal diriku menantea";0;0;0;0;in;1455957533617635334;1671489829283184640;virgogerll;https://twitter.com/virgogerll/status/1686491410571329538
Tue Aug 01 16:08:40 +0000 2023;1686408616902098944;"@Saham_fess Aihh Menantea 125jt tapi kok, hehehe";0;0;0;0;in;985441716323868672;1686327795830640640;dddddfap;https://twitter.com/dddddfap/status/1686408616902098944
Tue Aug 01 10:57:18 +0000 2023;1686330258155540480;"@Saham_fess Lol menantea awokawokwko";0;2;0;0;ht;383663156;1686327795830640640;ibnusofyanp;https://twitter.com/ibnusofyanp/status/1686330258155540480
Tue Aug 01 09:38:19 +0000 2023;1686310380677787648;"@WEBCOMICFESS seru fren cerita tentang fl buka cabang menantea di isekai 😻 baca aja 👌";0;0;0;1;in;1510585741377736706;1686223981312086017;xanagrece;https://twitter.com/xanagrece/status/1686310380677787648
Tue Aug 01 01:35:14 +0000 2023;1686188807715250176;"@_affhiyyh @Snrhlzam_ @tanyakanrl Udah ngintip logo mountea sama menantea punya jerome blm? Wkwkw sama aja";0;1;1;5;in;3558912192;1685977372703797249;beerguardn;https://twitter.com/beerguardn/status/1686188807715250176
Mon Jul 31 19:03:01 +0000 2023;1686090102806851584;"Kembung bngt minum menantea smpe 4 gelas wkwk https://t.co/Iy4DigFwU1";0;1;0;2;in;1655429798846697472;1686090102806851584;Bobakfc___;https://twitter.com/Bobakfc___/status/1686090102806851584
Mon Jul 31 05:28:15 +0000 2023;1685885061634334720;"Apakah gw harus ke menantea sekarang? https://t.co/5d0kp8Yfip";1;0;0;0;in;1146819959865036800;1685885061634334720;kendingondin;https://twitter.com/kendingondin/status/1685885061634334720
Sun Jul 30 15:04:48 +0000 2023;1685667768937623552;"@GrabID Mau jastip menantea yang deket ikea, untung sekarang udah bisa jastip di @GrabID #AndalanJastipin #AndalanJastipin";0;0;0;0;in;1498937420406194179;1685566118218616832;ppujirm;https://twitter.com/ppujirm/status/1685667768937623552
Sun Jul 30 04:48:37 +0000 2023;1685512698031943680;"@norenhyucka Alhamdulillah. Ka ada wawancara dengan pihak menantea ga??";0;1;0;0;in;2965190686;1622826092137705472;watashi_namaku;https://twitter.com/watashi_namaku/status/1685512698031943680
Sun Jul 30 04:19:05 +0000 2023;1685505268233457665;"@howtodresvvell Mba @sharpyetsoft kalau ketimbang menantea nya bang jer lebih less sugar mana?🤧";0;0;0;0;in;1248967153979518978;1685167039248568320;diary_lonely;https://twitter.com/diary_lonely/status/1685505268233457665
Sat Jul 29 08:31:14 +0000 2023;1685206336055984128;"Event shopeepay bisa dapetin cashback sampai 100k. Ada event transfer shopeepay ke bank dan ada event pembayaran merchant (Indomaret, ayam keprabon, menantea, dll.)  https://t.co/3OtevAOqOo";2;0;0;16;in;1636966775492595717;1685206336055984128;mnurana_;https://twitter.com/mnurana_/status/1685206336055984128
Sat Jul 29 05:16:20 +0000 2023;1685157284933144576;"@JeromePolin @jehianps tolong bantu Skripsi Menantea ku ini bang Ortuku menantea aku lulus dari tahun kemaren😭 https://t.co/QiWGVyiiAz";0;0;0;1;in;1366617589380648960;1685157284933144576;nuguya88;https://twitter.com/nuguya88/status/1685157284933144576
Fri Jul 28 15:29:30 +0000 2023;1684949207575314432;"Menantea emang boleh seheboh ini";0;0;0;0;in;1568448264151912448;1684949207575314432;newjiiiii;https://twitter.com/newjiiiii/status/1684949207575314432
Fri Jul 28 10:38:50 +0000 2023;1684876060130004992;"@KuadranLima Menantea? Teh solo?";0;1;0;0;in;129484426;1684872953165733888;mantrajanka;https://twitter.com/mantrajanka/status/1684876060130004992
Thu Jul 27 22:44:20 +0000 2023;1684696248841101312;"1 cup menantea = 1 loyang martabak. Orang bodoh mana yang milih beli menantea dari pada martabak.";0;0;0;0;in;1243081006166364162;1684696248841101312;carebhumi;https://twitter.com/carebhumi/status/1684696248841101312
Thu Jul 27 15:29:34 +0000 2023;1684586835807436800;"@jjongsseng BJRIT. MANA YAH DAH 1 JAM I MENANTEA";0;0;0;0;in;1324326869693444096;1684550478116552705;jungiwon;https://twitter.com/jungiwon/status/1684586835807436800
Thu Jul 27 10:59:33 +0000 2023;1684518882940432387;"@ssefnum ini menantea ga si";0;0;0;0;in;1521497490285117446;1684518312175353857;staregzzing;https://twitter.com/staregzzing/status/1684518882940432387
Thu Jul 27 05:17:34 +0000 2023;1684432820276703233;"@sweetmaatcha OKEDECHH kujuga mnunggu n menantea";0;0;0;0;in;1683856099009769474;1684389724667138048;giysskiikuk;https://twitter.com/giysskiikuk/status/1684432820276703233
Wed Jul 26 14:49:22 +0000 2023;1684214332987412483;"aku sendiri  disini  menantea ,, https://t.co/O3BCCEzYhN";1;0;1;1;in;1557917537568178176;1684214332987412483;DONGPYO02DC;https://twitter.com/DONGPYO02DC/status/1684214332987412483
Wed Jul 26 14:02:40 +0000 2023;1684202579092287492;"@dohyun5kz MENANTEA🔥🔥🔥🍵 kk brandnya disebut @JeromePolin";0;1;0;0;in;971664194151034880;1684202359625330690;lusi8kz;https://twitter.com/lusi8kz/status/1684202579092287492
Tue Jul 25 15:45:30 +0000 2023;1683866071588302849;"Menantea tangan2 ajaib @ninjaindomaret @hyunhajee sapa tau bisa edit template frame buat diri sendiri.. Aku nitip lix yaw😂 https://t.co/3RbfUDBUfy";0;2;0;5;in;69792542;1683866071588302849;nina_alisha;https://twitter.com/nina_alisha/status/1683866071588302849
Tue Jul 25 09:48:02 +0000 2023;1683776109241044994;"@DraftAnakUnpad nasgor kari india di kedai madam (sblh fajar indah), nasgor naba samping menantea";0;0;0;0;in;1211903117773524993;1683773106975027200;hellyaquilla;https://twitter.com/hellyaquilla/status/1683776109241044994
Tue Jul 25 07:35:53 +0000 2023;1683742853456105473;"@prctiu menantea yang matematika😁";0;0;0;0;in;1655361003344003074;1683731481615798274;hariharibigwin;https://twitter.com/hariharibigwin/status/1683742853456105473
Tue Jul 25 07:20:17 +0000 2023;1683738929886023685;"Menantea mu https://t.co/OgLILBYUU7";0;3;0;10;in;1162168996742828032;1683738929886023685;leasajaaa;https://twitter.com/leasajaaa/status/1683738929886023685
Tue Jul 25 02:36:44 +0000 2023;1683667569285414913;"Lowongan Kerja Menantea Group  Lihat info Selengkapnya: https://t.co/UNklEB4Fnl • "GABUNG DI CHANNEL TELEGRAM 👉 https://t.co/62AWLcGgGz (GRATIS)"";0;0;0;0;in;2753228456;1683667569285414913;openkerja;https://twitter.com/openkerja/status/1683667569285414913
Mon Jul 24 18:03:04 +0000 2023;1683538302903947264;"wahai diri ini, tolong jangan sakit dulu ya, revisi dalam waktu 2 minggu menantea😭😂";0;0;0;0;in;923243354;1683538302903947264;wyww_;https://twitter.com/wyww_/status/1683538302903947264
Mon Jul 24 13:29:29 +0000 2023;1683469454619951105;"abis beliin nyokap gw minuman enak alias menantea hihihihihi trs nyokap gw senyum2 seneng 😁😁😁😁😁😁";0;1;0;0;in;1536307484595748865;1683469454619951105;mathefvcker;https://twitter.com/mathefvcker/status/1683469454619951105
Mon Jul 24 08:06:35 +0000 2023;1683388190558949377;"pengen menantea";0;1;0;0;in;1341202647563440128;1683388190558949377;tergebok;https://twitter.com/tergebok/status/1683388190558949377
Mon Jul 24 04:32:58 +0000 2023;1683334434471432192;"LOKER JOGJA TERBARU: Crew Menantea di AMS Group #lokerjogja #lowongankerjajogja #loker #jogja #yogyakarta https://t.co/ntK1UOElm5";0;0;0;1;in;575171760;1683334434471432192;lokerjog;https://twitter.com/lokerjog/status/1683334434471432192
Mon Jul 24 01:10:27 +0000 2023;1683283468896317441;"kemarin lewat menantea di demangan sepi buanget gaada pengunjung satu pun.... yuyur itu teh emang overprice si🥲 di tengah2 gemparan mixue ama gacoan yang enak bgt &amp  murah meriah😂😅";0;1;0;0;in;173071284;1683283468896317441;oxanapavlastas;https://twitter.com/oxanapavlastas/status/1683283468896317441
Sun Jul 23 16:15:03 +0000 2023;1683148731573731330;"@cookiescream94 @hellow_fellas @justamiaw @discountfess kayaknya emang iya deh, tapi aku kemarin baca ada yang bilang kalau menantea pasti dapet karena ada qris blu nyatanya gaada, kayaknya yang bilang gitu orang yang kerja disana 🙃";0;0;0;0;in;1294294718407352320;1683078270450044928;cumanlana;https://twitter.com/cumanlana/status/1683148731573731330
Sun Jul 23 14:16:26 +0000 2023;1683118878698917889;"Hueeee kuota menantea masih adaa 💔💔💔💔";0;0;0;0;in;1274199475376906240;1683118878698917889;andrianinovindh;https://twitter.com/andrianinovindh/status/1683118878698917889
Sun Jul 23 14:13:07 +0000 2023;1683118045034848256;"Jadi lupa, hari ini sebenarnya mau ke menantea 😔";0;0;0;0;in;1274199475376906240;1683118045034848256;andrianinovindh;https://twitter.com/andrianinovindh/status/1683118045034848256
Sun Jul 23 12:50:15 +0000 2023;1683097190565285889;"@eyesonkookie_ Hai, Kak @eyesonkookie_. Promo spesial bluDay hari ini yang kuotanya masih tersedia yaitu Booth Astro, Booth Segari, Menantea, Kopi di.bawahtangga, nonton di CGV menggunakan QRIS blu nih Kak. Kuuyy transaksi sekarang Kak sebelum kehabisan. (1/2)";0;0;0;0;in;1295566743893504003;1683007883682930692;blubybcadigital;https://twitter.com/blubybcadigital/status/1683097190565285889
Sun Jul 23 12:16:05 +0000 2023;1683088592112095232;"@cookiescream94 @justamiaw @discountfess iyaa bener td aku baca di base ini ada yg bahas menantea tuh katanya gak pake additional qr bca mereka pakenya qr kaya buat shopee ovo gopay gt makanya td aku jg pas garap gaada potensi cb";0;1;0;1;in;2247953448;1683078270450044928;hellow_fellas;https://twitter.com/hellow_fellas/status/1683088592112095232
Sun Jul 23 11:55:53 +0000 2023;1683083509777457152;"@hellow_fellas @justamiaw @discountfess mjb ka, jd gada yg dapet samsek yaa promo menantea? soalnya dr kmarin vc dia smpe malempun ga abis br mau coba garap🥲";0;2;0;1;in;342815222;1683078270450044928;cookiescream94;https://twitter.com/cookiescream94/status/1683083509777457152
Sun Jul 23 11:53:13 +0000 2023;1683082837833158657;"@discountfess sptnya udh pada abis nder, td cek di loyalty yg msh ada cuma cgv sm menantea";0;0;0;0;in;342815222;1683080790706630657;cookiescream94;https://twitter.com/cookiescream94/status/1683082837833158657
Sun Jul 23 11:52:46 +0000 2023;1683082724410822656;"Ceritanya mau garap blu x Menantea mumping kuotany masih ada, eh taunya gak ada qris BCA dicobalah pake qris gopay taunya cashback gak muncul 🙈";0;0;0;0;in;86082891;1683082724410822656;abieUNO;https://twitter.com/abieUNO/status/1683082724410822656
